Time (sec),A/F Correction #1,A/F Correction #3,A/F Learning #1,A/F Sensor #1 Ratio,AVCS Intake Left,AVCS Intake Right,Closed Loop Fuel Target,Closed/Open Loop Switch,Commanded Fuel Final,Coolant Temperature,Dynamic Advance Multiplier,Engine Speed,Feedback Knock Correction,Hot-Restart Enrichment,Ignition Timing,Inj. #1 Pulse Width {No Latency},Manifold Rel. Pressure,Mass Airflow,Primary Ignition,Sensor Input Monitor Only {Rear O2},Tip-in Enrich. {Last Applied},Wall Wetting Final,Warm-Up Enrichment,Inj. Duty Cycle
343.819,10.94,2.34,0.00,14.59,40,29,14.89,Closed,16.00,176,0.5000,2189,0.00,0.0000,44.50,1.170,-7.79,21.12,44.52,14.92,0.0000,0.0078,0.0000,4.20
343.948,9.38,3.05,0.00,14.59,39,32,14.98,Closed,16.01,176,0.5000,2185,0.00,0.0000,44.50,1.201,-7.53,21.90,44.31,14.63,0.0000,0.0078,0.0000,4.20
344.089,10.16,2.89,0.00,14.81,39,34,14.91,Closed,15.93,176,0.5000,2189,0.00,0.0000,44.00,1.316,-7.15,25.92,43.62,14.93,0.0000,0.0224,0.0000,4.20
344.205,10.94,3.20,0.00,15.27,39,35,14.99,Closed,14.38,176,0.5000,2171,0.00,0.0000,42.50,1.645,-6.50,28.13,41.83,15.67,0.0000,0.0854,0.0000,4.63
344.336,15.63,3.28,0.00,16.08,39,37,14.97,Closed,15.44,176,0.5000,2194,0.00,0.0000,40.00,1.905,-5.92,31.05,38.77,16.11,0.0000,0.0127,0.0000,5.62
344.464,15.63,3.28,0.00,15.16,39,37,14.96,Closed,15.26,176,0.5000,2183,0.00,0.0000,37.00,2.018,-5.41,32.46,36.44,13.99,0.0000,0.0128,0.0000,5.59
344.593,10.94,-0.78,0.00,13.78,37,35,14.37,Closed,15.21,176,0.5000,2173,0.00,0.0000,35.50,2.033,-5.16,33.97,34.51,13.33,0.0000,0.0128,0.0000,5.56
344.722,8.59,-0.78,0.00,13.90,34,33,14.37,Closed,15.15,176,0.5000,2199,0.00,0.0000,34.50,2.120,-5.12,33.75,33.98,14.25,0.0000,0.0106,0.0000,5.63
344.851,8.59,2.11,0.00,14.36,32,31,14.64,Closed,15.18,176,0.5000,2198,0.00,0.0000,34.50,2.095,-5.23,33.75,33.99,14.21,0.0000,0.0087,0.0000,5.63
344.986,6.25,2.89,0.00,14.24,30,28,14.97,Closed,15.19,176,0.5000,2188,0.00,0.0000,34.50,2.035,-5.31,34.07,33.81,13.81,0.0000,0.0075,0.0000,5.60
345.108,3.13,2.11,0.00,14.13,30,29,14.78,Closed,15.20,176,0.5000,2192,0.00,0.0000,34.00,2.010,-5.34,34.55,33.56,14.05,0.0000,0.0065,0.0000,5.61
345.237,1.56,2.89,0.00,14.36,30,27,14.85,Closed,15.21,176,0.5000,2222,0.00,0.0000,34.00,1.978,-5.32,34.93,33.18,14.10,0.0000,0.0058,0.0000,5.69
345.366,0.78,3.28,0.00,14.59,29,27,14.96,Closed,15.22,176,0.5000,2235,0.00,0.0000,34.00,1.969,-5.34,34.54,33.41,14.58,0.0000,0.0049,0.0000,5.72
345.496,0.00,3.36,0.00,14.70,30,28,14.97,Closed,15.24,176,0.5000,2210,0.00,0.0000,34.00,1.953,-5.31,34.93,33.35,14.36,0.0000,0.0045,0.0000,5.66
345.624,-0.78,3.36,0.00,14.81,29,27,14.95,Closed,15.22,176,0.5000,2225,0.00,0.0000,33.50,1.977,-5.22,35.97,32.37,14.63,0.0000,0.0045,0.0000,5.70
345.753,0.00,3.36,0.00,14.93,29,28,14.96,Closed,15.20,176,0.5000,2234,0.00,0.0000,33.50,2.002,-5.18,36.40,32.22,15.18,0.0000,0.0041,0.0000,5.72
345.882,0.00,3.36,0.00,15.04,29,26,14.96,Closed,15.19,176,0.5000,2246,0.00,0.0000,32.00,2.062,-5.01,37.55,30.78,14.77,0.0000,0.0040,0.0000,5.75
346.011,0.00,3.36,0.00,15.04,28,27,14.97,Closed,15.17,176,0.5000,2249,0.00,0.0000,32.50,2.024,-5.26,34.17,32.83,14.94,0.0000,0.0018,0.0000,5.76
346.140,0.00,3.13,0.00,14.81,28,27,14.92,Closed,15.27,176,0.5000,2276,0.00,0.0000,34.50,1.945,-5.39,36.42,33.07,14.40,0.0000,0.0020,0.0000,5.83
346.270,-0.78,0.63,0.00,14.70,29,26,14.69,Closed,15.22,176,0.5000,2253,0.00,0.0000,33.50,2.011,-5.29,35.69,32.83,14.60,0.0000,0.0016,0.0000,5.77
346.399,0.78,2.11,0.00,14.93,29,27,14.72,Closed,15.24,176,0.5000,2234,0.00,0.0000,34.00,1.983,-5.38,35.45,33.30,14.78,0.0000,0.0014,0.0000,5.72
346.528,0.00,2.81,0.00,14.70,29,27,14.86,Closed,15.25,178,0.5000,2265,0.00,0.0000,34.50,1.953,-5.45,34.36,33.94,14.58,0.0000,0.0000,0.0000,5.80
346.657,0.00,2.03,0.00,14.70,29,28,14.82,Closed,15.31,178,0.5000,2284,0.00,0.0000,36.00,1.895,-5.54,37.58,34.53,14.56,0.0000,0.0013,0.0000,5.36
346.800,-1.56,2.27,0.00,14.59,30,28,14.83,Closed,15.21,178,0.5000,2295,0.00,0.0000,33.50,2.029,-5.16,37.27,32.11,14.70,0.0000,0.0076,0.0000,5.88
346.915,0.78,2.89,0.00,15.16,30,28,14.77,Closed,15.20,178,0.5000,2294,0.00,0.0000,32.50,2.092,-5.12,37.56,31.52,14.90,0.0000,0.0018,0.0000,5.87
347.043,1.56,3.36,0.00,15.16,29,26,14.96,Closed,15.18,178,0.5000,2305,0.00,0.0000,32.50,2.093,-5.12,37.99,31.43,14.61,0.0000,0.0016,0.0000,5.90
347.172,1.56,1.88,0.00,14.93,28,27,14.93,Closed,15.18,178,0.5000,2323,0.00,0.0000,32.00,2.114,-5.18,38.14,31.34,14.49,0.0000,0.0011,0.0000,5.95
347.302,1.56,1.95,0.00,14.81,28,26,14.75,Closed,15.19,178,0.5000,2323,0.00,0.0000,32.00,2.114,-5.21,37.99,31.45,14.35,0.0000,0.0008,0.0000,5.95
347.431,1.56,2.03,0.00,14.70,28,27,14.75,Closed,15.18,178,0.5000,2340,0.00,0.0000,32.50,2.099,-5.25,38.43,31.58,14.40,0.0000,0.0006,0.0000,5.99
347.560,0.78,2.19,0.00,14.70,28,26,14.78,Closed,15.18,178,0.5000,2351,0.00,0.0000,33.00,2.091,-5.28,38.58,31.76,14.48,0.0000,0.0007,0.0000,6.02
347.689,0.78,2.42,0.00,14.70,28,27,14.83,Closed,15.17,178,0.5000,2358,0.00,0.0000,32.00,2.116,-5.22,39.01,31.23,14.57,0.0000,0.0000,0.0000,6.04
347.818,0.78,2.73,0.00,14.81,28,26,14.85,Closed,15.17,178,0.5000,2359,0.00,0.0000,32.00,2.108,-5.31,38.28,31.53,14.53,0.0000,0.0000,0.0000,6.04
347.947,0.00,2.66,0.00,14.70,28,27,14.85,Closed,15.18,178,0.5000,2381,0.00,0.0000,33.50,2.049,-5.44,38.44,32.45,14.40,0.0000,-0.0002,0.0000,6.09
348.075,-0.78,1.88,0.00,14.59,28,26,14.80,Closed,15.17,178,0.5000,2381,0.00,0.0000,34.00,2.036,-5.48,38.43,32.98,14.33,0.0000,-0.0003,0.0000,6.09
348.206,-0.78,2.81,0.00,14.81,29,27,14.85,Closed,15.17,178,0.5000,2387,0.00,0.0000,34.00,2.034,-5.44,38.87,32.95,14.42,0.0000,-0.0002,0.0000,6.11
348.334,-0.78,2.66,0.00,14.81,29,26,14.82,Closed,15.17,178,0.5000,2396,0.00,0.0000,35.00,2.001,-5.73,36.98,34.29,14.64,0.0000,-0.0007,0.0000,6.13
348.466,-1.56,3.36,0.00,14.70,29,27,14.91,Closed,15.20,178,0.5000,2439,0.00,0.0000,36.00,1.932,-5.76,41.05,33.89,14.29,0.0000,-0.0002,0.0000,6.24
348.592,-1.56,1.80,0.00,14.70,30,28,14.69,Closed,15.12,178,0.5000,2456,0.00,0.0000,34.00,1.977,-5.75,36.84,34.04,14.82,0.0000,-0.0008,0.0000,6.29
348.728,-1.56,3.36,0.00,14.81,29,27,14.91,Closed,15.71,178,0.5000,2413,0.00,0.0000,37.50,1.818,-6.23,36.30,36.72,14.20,0.0000,-0.0009,0.0000,5.66
348.850,-4.69,1.72,0.00,14.24,31,28,14.66,Closed,15.17,178,0.5000,2451,0.00,0.0000,36.00,1.895,-5.80,37.29,35.06,14.27,0.0000,-0.0006,0.0000,5.75
348.989,-2.34,1.80,0.00,14.93,31,29,14.68,Closed,15.27,178,0.5000,2473,0.00,0.0000,38.50,1.793,-6.33,36.01,37.63,14.64,0.0000,-0.0008,0.0000,5.80
349.107,-4.69,3.36,0.00,14.59,32,30,14.90,Closed,15.18,178,0.5000,2469,0.00,0.0000,36.50,1.885,-5.78,39.46,35.08,14.49,0.0000,-0.0002,0.0000,5.79
349.237,-3.13,2.58,0.00,14.93,32,31,14.80,Closed,15.22,178,0.5000,2463,0.00,0.0000,37.50,1.864,-6.07,36.73,36.61,15.02,0.0000,-0.0006,0.0000,5.78
349.366,-3.91,3.36,0.00,14.81,31,29,14.90,Closed,15.23,178,0.5000,2498,0.00,0.0000,38.00,1.804,-6.17,37.60,37.09,14.47,0.0000,-0.0005,0.0000,5.86
349.495,-3.91,2.34,0.00,14.70,33,30,14.75,Closed,15.22,178,0.5000,2503,0.00,0.0000,38.00,1.824,-6.11,38.03,36.73,14.55,0.0000,-0.0004,0.0000,5.87
349.624,-3.13,2.42,0.00,14.93,33,31,14.77,Closed,15.22,178,0.5000,2499,0.00,0.0000,38.00,1.820,-6.16,37.16,37.28,14.71,0.0000,-0.0005,0.0000,5.86
349.756,-3.13,2.97,0.00,14.81,33,31,14.84,Closed,15.24,178,0.5000,2520,0.00,0.0000,38.50,1.784,-6.24,37.16,37.83,14.63,0.0000,-0.0006,0.0000,5.91
349.882,-3.91,2.42,0.00,14.70,33,31,14.77,Closed,15.29,178,0.5000,2500,0.00,0.0000,39.50,1.685,-6.56,34.88,39.17,14.33,0.0000,-0.0008,0.0000,5.87
350.011,-5.47,1.88,0.00,14.47,35,33,14.68,Closed,15.27,178,0.5000,2540,0.00,0.0000,39.50,1.677,-6.40,36.16,38.96,14.33,0.0000,-0.0005,0.0000,5.96
350.139,-4.69,2.11,0.00,14.70,36,35,14.71,Closed,15.27,178,0.5000,2540,0.00,0.0000,40.00,1.657,-6.43,35.24,39.62,14.37,0.0000,-0.0005,0.0000,5.42
350.275,-4.69,2.81,0.00,14.70,37,35,14.82,Closed,15.28,178,0.5000,2531,0.00,0.0000,40.00,1.637,-6.37,36.01,39.52,14.48,0.0000,-0.0003,0.0000,5.40
350.398,-5.47,2.73,0.00,14.70,37,35,14.81,Closed,15.27,178,0.5000,2549,0.00,0.0000,40.50,1.632,-6.42,35.63,39.65,14.65,0.0000,-0.0003,0.0000,5.44
350.539,-5.47,3.28,0.00,14.81,37,36,14.89,Closed,15.28,178,0.5000,2552,0.00,0.0000,40.50,1.608,-6.48,35.25,40.15,14.48,0.0000,-0.0004,0.0000,5.44
350.656,-6.25,3.20,0.00,14.81,38,36,14.88,Closed,15.30,178,0.5000,2576,0.00,0.0000,41.00,1.587,-6.49,35.25,40.31,14.49,0.0000,-0.0005,0.0000,5.50
350.785,-7.03,2.89,0.00,14.70,38,36,14.83,Closed,15.32,178,0.5000,2570,0.00,0.0000,41.50,1.516,-6.77,33.58,41.47,14.40,0.0000,-0.0007,0.0000,5.48
350.923,-7.03,2.66,0.00,14.59,39,38,14.80,Closed,15.36,178,0.5000,2575,0.00,0.0000,42.00,1.443,-6.77,33.22,42.00,14.15,0.0000,-0.0007,0.0000,5.49
351.042,-8.59,1.95,0.00,14.47,40,39,14.72,Closed,15.40,178,0.5000,2590,0.00,0.0000,43.50,1.323,-7.16,29.98,44.08,14.32,0.0000,-0.0012,0.0000,4.97
351.172,-10.16,2.34,0.00,14.36,41,40,14.79,Closed,15.56,178,0.5000,2589,0.00,0.0000,45.00,1.137,-7.69,24.59,45.04,14.12,0.0000,-0.0022,0.0000,4.42
351.301,-13.28,1.41,0.00,14.01,40,39,14.76,Closed,15.91,178,0.5000,2604,0.00,0.0000,43.50,0.809,-8.58,19.36,42.08,13.88,0.0000,-0.0364,0.0000,3.89
351.431,-15.63,0.70,0.00,13.90,20,13,14.59,Closed,15.77,178,0.5000,2541,0.00,0.0000,38.00,0.691,-9.66,16.47,36.81,14.28,0.0000,-0.0044,0.0000,3.79
351.560,-11.72,2.89,0.00,15.27,0,0,14.91,Closed,14.79,178,0.5000,2633,0.00,0.0000,32.50,0.641,-10.20,14.79,30.89,16.85,0.0000,-0.0045,0.0000,3.93
351.688,0.00,2.89,0.00,16.42,0,0,14.92,Open,14.65,178,0.5000,2574,0.00,0.0000,27.50,0.000,-10.60,12.54,25.62,16.27,0.0000,-0.0043,0.0000,2.20
351.817,0.00,2.89,0.00,15.39,0,0,14.95,Open,14.62,178,0.5000,2550,0.00,0.0000,24.00,0.000,-10.85,11.22,23.95,15.67,0.0000,0.0000,0.0000,2.18
351.951,0.00,2.89,0.00,16.08,0,0,14.96,Open,14.54,178,0.5000,2521,0.00,0.0000,24.00,0.000,-10.90,11.22,23.95,16.64,0.0000,0.0000,0.0000,2.15
352.075,0.00,2.89,0.00,18.95,0,0,14.96,Open,14.54,178,0.5000,2576,0.00,0.0000,27.00,0.447,-10.82,12.32,28.55,17.99,0.0000,0.0000,0.0000,3.30
352.204,0.00,2.89,0.00,20.67,3,2,14.96,Open,14.54,178,0.5000,2509,0.00,0.0000,32.50,0.494,-10.89,12.32,33.49,17.96,0.0000,0.0000,0.0000,3.21
352.333,0.00,2.89,0.00,20.67,7,6,14.95,Open,14.53,178,0.5000,2551,0.00,0.0000,37.50,0.504,-10.98,12.38,38.75,18.00,0.0000,0.0000,0.0000,3.27
352.462,0.00,2.89,0.00,19.52,9,7,14.95,Open,14.54,178,0.5000,2498,0.00,0.0000,42.50,0.509,-10.96,12.27,44.35,15.57,0.0000,0.0000,0.0000,3.20
352.596,0.00,2.89,0.00,16.54,9,8,14.95,Open,14.54,178,0.5000,2526,0.00,0.0000,45.00,0.527,-10.92,12.86,45.04,14.06,0.0000,0.0000,0.0000,3.23
352.720,0.00,0.39,0.00,14.47,9,8,14.43,Closed,14.53,178,0.5000,2492,0.00,0.0000,45.00,0.552,-10.86,13.03,45.04,13.73,0.0000,0.0000,0.0000,3.19
352.854,0.00,0.39,0.00,14.01,9,8,14.59,Closed,14.53,178,0.5000,2497,0.00,0.0000,45.00,0.560,-10.82,12.92,45.04,13.76,0.0000,0.0005,0.0000,3.20
352.978,0.00,0.39,0.00,14.13,10,8,14.59,Closed,14.52,178,0.5000,2504,0.00,0.0000,45.00,0.565,-10.80,13.03,45.04,13.95,0.0000,0.0000,0.0000,3.20
353.107,0.00,0.78,0.00,14.01,10,9,14.62,Closed,14.53,178,0.5000,2486,0.00,0.0000,45.00,0.562,-10.80,12.92,45.04,13.66,0.0000,0.0000,0.0000,3.18
353.241,-0.78,0.78,0.00,14.13,10,8,14.65,Closed,14.53,178,0.5000,2498,0.00,0.0000,45.00,0.561,-10.77,13.63,45.04,13.83,0.0000,0.0009,0.0000,3.20
353.366,-2.34,0.78,0.00,14.01,10,8,14.65,Closed,14.52,178,0.5000,2486,0.00,0.0000,45.00,0.593,-10.69,13.85,45.04,13.82,0.0000,0.0009,0.0000,3.18
353.495,-3.13,0.78,0.00,14.01,10,9,14.64,Closed,14.50,178,0.5000,2479,0.00,0.0000,45.00,0.593,-10.64,13.89,45.04,13.90,0.0000,0.0009,0.0000,3.17
353.624,-3.91,2.81,0.00,14.24,10,8,14.64,Closed,14.50,178,0.5000,2475,0.00,0.0000,45.00,0.586,-10.63,13.64,45.04,13.91,0.0000,0.0008,0.0000,3.17
353.753,-5.47,2.81,0.00,14.36,10,8,14.93,Closed,14.51,178,0.5000,2487,0.00,0.0000,45.00,0.567,-10.67,13.69,45.04,14.10,0.0000,0.0000,0.0000,3.18
353.885,-6.25,2.81,0.00,14.36,10,9,14.93,Closed,14.52,178,0.5000,2453,0.00,0.0000,45.00,0.564,-10.64,13.73,45.04,14.13,0.0000,0.0006,0.0000,3.14
354.010,-7.03,2.81,0.00,14.47,10,8,14.93,Closed,14.51,178,0.5000,2465,0.00,0.0000,45.00,0.557,-10.63,13.55,45.04,14.32,0.0000,0.0000,0.0000,3.15
354.139,-7.03,2.81,0.00,14.70,10,8,14.93,Closed,14.52,178,0.5000,2472,0.00,0.0000,45.00,0.553,-10.60,14.31,45.04,14.43,0.0000,0.0008,0.0000,3.16
354.275,-7.81,2.81,0.00,14.70,10,9,14.93,Closed,14.66,178,0.5000,2451,0.00,0.0000,45.00,0.576,-10.55,14.53,45.04,14.33,0.0000,0.0009,0.0000,3.14
354.400,-8.59,2.81,0.00,14.70,10,8,14.92,Closed,14.80,178,0.5000,2464,0.00,0.0000,45.00,0.552,-10.60,13.93,45.04,14.51,0.0000,0.0000,0.0000,3.15
354.529,-7.81,2.81,0.00,14.93,11,9,14.92,Closed,14.87,178,0.5000,2457,0.00,0.0000,45.00,0.595,-10.48,14.88,45.04,14.87,0.0000,0.0009,0.0000,3.14
354.669,-7.81,2.81,0.00,14.93,10,10,14.92,Closed,14.93,178,0.5000,2446,0.00,0.0000,45.00,0.598,-10.47,14.94,45.04,14.71,0.0000,0.0010,0.0000,3.13
354.789,-7.81,2.81,0.00,15.04,11,9,14.92,Closed,15.05,178,0.5000,2443,0.00,0.0000,45.00,0.604,-10.44,14.96,45.04,15.04,0.0000,0.0008,0.0000,3.13
354.926,-7.03,2.81,0.00,15.16,12,11,14.92,Closed,15.13,178,0.5000,2445,0.00,0.0000,45.00,0.615,-10.41,15.72,45.04,14.79,0.0000,0.0014,0.0000,3.13
355.049,-7.03,2.89,0.00,15.04,12,11,14.92,Closed,15.11,178,0.5000,2471,0.00,0.0000,45.00,0.670,-10.14,17.42,45.04,14.90,0.0000,0.0022,0.0000,3.69
355.179,-6.25,2.97,0.00,15.04,15,13,14.92,Closed,15.22,178,0.5000,2425,0.00,0.0000,45.00,0.732,-9.98,17.92,45.04,15.02,0.0000,0.0024,0.0000,3.62
355.320,-3.91,2.97,0.00,15.50,20,17,14.91,Closed,15.42,178,0.5000,2454,0.00,0.0000,45.00,0.758,-9.95,18.08,45.04,15.59,0.0000,0.0024,0.0000,3.66
355.439,-1.56,2.97,0.00,15.85,24,21,14.91,Closed,15.61,178,0.5000,2449,0.00,0.0000,45.00,0.773,-9.88,17.72,45.04,15.81,0.0000,0.0022,0.0000,3.66
355.579,-0.78,2.97,0.00,15.39,27,23,14.90,Closed,15.80,178,0.5000,2422,0.00,0.0000,45.00,0.754,-9.82,17.61,45.04,15.06,0.0000,0.0023,0.0000,3.62
355.699,-1.56,2.34,0.00,15.04,26,25,14.80,Closed,15.94,178,0.5000,2438,0.00,0.0000,45.00,0.768,-9.71,18.73,45.04,15.00,0.0000,0.0025,0.0000,3.64
355.829,0.78,1.17,0.00,15.16,26,24,14.63,Closed,16.07,178,0.5000,2427,0.00,0.0000,45.00,0.813,-9.63,18.46,45.04,15.24,0.0000,0.0023,0.0000,3.62
355.969,3.13,2.97,0.00,15.50,28,26,14.90,Closed,16.40,178,0.5000,2428,0.00,0.0000,45.00,0.793,-9.65,18.72,45.04,15.66,0.0000,0.0026,0.0000,3.63
356.088,5.47,3.05,0.00,15.73,30,28,14.90,Closed,16.27,178,0.5000,2434,0.00,0.0000,45.00,0.868,-9.43,19.41,45.04,15.73,0.0000,0.0028,0.0000,3.63
356.229,5.47,3.05,0.00,15.39,30,28,14.92,Closed,16.34,178,0.5000,2416,0.00,0.0000,45.00,0.880,-9.38,19.05,45.04,15.45,0.0000,0.0028,0.0000,3.61
356.349,8.59,3.05,0.00,15.73,33,31,14.91,Closed,16.34,178,0.5000,2443,0.00,0.0000,45.00,0.922,-9.24,19.87,45.04,15.81,0.0000,0.0032,0.0000,4.17
356.478,9.38,3.05,0.00,15.39,34,32,14.92,Closed,16.26,178,0.5000,2429,0.00,0.0000,45.00,0.917,-9.21,18.09,45.04,15.42,0.0000,0.0023,0.0000,4.15
356.607,9.38,2.19,0.00,15.27,35,33,14.78,Closed,16.42,178,0.5000,2408,0.00,0.0000,45.00,0.908,-9.12,19.39,45.04,15.23,0.0000,0.0028,0.0000,4.11
356.736,9.38,1.95,0.00,14.81,34,32,14.75,Closed,16.29,178,0.5000,2426,0.00,0.0000,45.00,0.920,-9.12,19.49,45.04,14.82,0.0000,0.0021,0.0000,4.14
356.865,11.72,0.08,0.00,15.04,34,31,14.48,Closed,16.30,178,0.5000,2446,0.00,0.0000,45.00,0.975,-9.09,20.95,45.04,15.02,0.0000,0.0025,0.0000,4.17
356.994,13.28,3.13,0.00,15.39,35,32,14.93,Closed,16.16,178,0.5000,2422,0.00,0.0000,45.00,1.016,-9.08,19.09,45.04,15.56,0.0000,0.0019,0.0000,4.13
357.123,14.06,3.05,0.00,15.39,37,35,14.92,Closed,16.32,178,0.5000,2424,0.00,0.0000,45.00,0.987,-8.98,19.48,45.04,15.49,0.0000,0.0020,0.0000,4.14
357.252,12.50,3.05,0.00,14.70,37,34,14.92,Closed,16.29,180,0.5000,2425,0.00,0.0000,45.00,0.964,-8.99,19.48,45.04,14.54,0.0000,0.0017,0.0000,4.14
357.385,11.72,-0.63,0.00,14.47,36,34,14.46,Closed,16.31,180,0.5000,2424,0.00,0.0000,45.00,0.982,-8.96,19.96,45.04,14.54,0.0000,0.0015,0.0000,4.14
357.510,13.28,-0.23,0.00,14.70,35,33,14.45,Closed,16.27,180,0.5000,2439,0.00,0.0000,45.00,1.010,-9.03,19.96,45.04,14.51,0.0000,0.0011,0.0000,4.16
357.639,14.84,2.89,0.00,14.93,36,34,14.81,Closed,16.26,180,0.5000,2444,0.00,0.0000,45.00,1.003,-9.02,19.28,45.04,15.09,0.0000,0.0010,0.0000,4.17
357.769,13.28,3.05,0.00,14.81,37,35,14.92,Closed,16.34,180,0.5000,2425,0.00,0.0000,45.00,0.950,-9.03,19.28,45.04,14.75,0.0000,0.0000,0.0000,4.14
357.899,12.50,2.73,0.00,14.47,34,32,14.91,Closed,16.32,180,0.5000,2435,0.00,0.0000,45.00,0.938,-9.18,19.27,45.04,14.62,0.0000,0.0000,0.0000,4.16
358.034,12.50,1.95,0.00,14.70,33,31,14.71,Closed,16.28,180,0.5000,2440,0.00,0.0000,45.00,0.953,-9.24,19.46,45.04,14.75,0.0000,0.0000,0.0000,4.16
358.158,13.28,2.58,0.00,14.93,32,31,14.90,Closed,16.28,180,0.5000,2453,0.00,0.0000,45.00,0.960,-9.28,19.56,45.04,14.90,0.0000,0.0000,0.0000,4.19
358.289,12.50,3.05,0.00,14.81,33,31,14.92,Closed,16.29,180,0.5000,2424,0.00,0.0000,45.00,0.962,-9.24,19.36,45.04,14.82,0.0000,0.0000,0.0000,4.14
358.418,12.50,3.05,0.00,14.70,34,32,14.92,Closed,16.33,180,0.5000,2466,0.00,0.0000,45.00,0.925,-9.31,18.84,45.04,14.63,0.0000,-0.0001,0.0000,4.21
358.554,11.72,3.05,0.00,14.70,33,31,14.91,Closed,16.28,180,0.5000,2456,0.00,0.0000,45.00,0.910,-9.36,19.00,45.04,14.60,0.0000,-0.0003,0.0000,4.19
358.678,10.94,1.80,0.00,14.70,31,29,14.78,Closed,16.18,180,0.5000,2448,0.00,0.0000,45.00,0.920,-9.46,18.84,45.04,14.65,0.0000,-0.0003,0.0000,4.18
358.809,11.72,2.73,0.00,14.81,31,29,14.81,Closed,16.13,180,0.5000,2453,0.00,0.0000,45.00,0.933,-9.40,19.35,45.04,14.43,0.0000,-0.0002,0.0000,4.19
358.937,10.94,3.05,0.00,14.81,31,29,14.90,Closed,16.02,180,0.5000,2484,0.00,0.0000,45.00,0.952,-9.41,19.67,45.04,14.70,0.0000,-0.0002,0.0000,4.24
359.070,10.94,3.05,0.00,14.81,31,29,14.92,Closed,15.96,180,0.5000,2440,0.00,0.0000,45.00,0.963,-9.36,19.55,45.04,14.49,0.0000,0.0000,0.0000,4.16
359.202,10.16,2.89,0.00,14.81,33,31,14.87,Closed,15.90,180,0.5000,2452,0.00,0.0000,45.00,0.957,-9.25,19.20,45.04,14.72,0.0000,0.0000,0.0000,4.18
359.325,9.38,3.05,0.00,14.59,33,31,14.92,Closed,15.87,180,0.5000,2466,0.00,0.0000,45.00,0.928,-9.34,19.02,45.04,14.63,0.0000,0.0000,0.0000,4.21
359.454,8.59,2.89,0.00,14.59,32,30,14.90,Closed,15.79,180,0.5000,2451,0.00,0.0000,45.00,0.911,-9.46,18.40,45.04,14.54,0.0000,-0.0003,0.0000,4.18
359.583,7.81,2.81,0.00,14.70,30,29,14.90,Closed,15.74,180,0.5000,2465,0.00,0.0000,45.00,0.855,-9.65,17.51,45.04,14.62,0.0000,-0.0005,0.0000,3.68
359.712,7.03,2.89,0.00,14.59,28,26,14.87,Closed,15.68,180,0.5000,2458,0.00,0.0000,45.00,0.834,-9.81,17.61,45.04,14.50,0.0000,-0.0006,0.0000,3.67
359.841,5.47,2.81,0.00,14.47,25,23,14.91,Closed,15.53,180,0.5000,2477,0.00,0.0000,45.00,0.822,-9.90,17.77,45.04,14.41,0.0000,-0.0006,0.0000,3.70
359.974,4.69,2.50,0.00,14.47,24,23,14.82,Closed,15.46,180,0.5000,2452,0.00,0.0000,45.00,0.833,-9.88,17.87,45.04,14.47,0.0000,-0.0005,0.0000,3.66
360.104,4.69,2.66,0.00,14.59,24,22,14.87,Closed,15.39,180,0.5000,2483,0.00,0.0000,45.00,0.840,-9.90,18.21,45.04,14.49,0.0000,-0.0004,0.0000,3.71
360.228,3.91,3.05,0.00,14.70,25,23,14.92,Closed,15.35,180,0.5000,2457,0.00,0.0000,45.00,0.858,-9.76,18.75,45.04,14.53,0.0000,-0.0002,0.0000,3.67
360.358,3.13,3.13,0.00,14.70,26,25,14.93,Closed,15.34,180,0.5000,2476,0.00,0.0000,45.00,0.866,-9.71,18.67,45.04,14.41,0.0000,-0.0001,0.0000,3.70
360.496,3.13,3.13,0.00,14.70,27,25,14.93,Closed,15.34,180,0.5000,2461,0.00,0.0000,45.00,0.872,-9.69,19.01,45.04,14.39,0.0000,0.0000,0.0000,3.68
360.625,2.34,3.13,0.00,14.70,28,26,14.93,Closed,15.35,180,0.5000,2491,0.00,0.0000,45.00,0.873,-9.68,18.92,45.04,14.62,0.0000,0.0000,0.0000,3.72
360.748,1.56,3.13,0.00,14.70,29,27,14.93,Closed,15.35,180,0.5000,2455,0.00,0.0000,45.00,0.874,-9.57,19.55,45.04,14.64,0.0000,0.0000,0.0000,3.67
360.877,1.56,3.05,0.00,14.70,29,27,14.93,Closed,15.31,180,0.5000,2487,0.00,0.0000,45.00,0.902,-9.52,19.56,45.04,14.43,0.0000,0.0006,0.0000,4.24
361.007,1.56,3.13,0.00,14.93,31,28,14.94,Closed,15.37,180,0.5000,2475,0.00,0.0000,45.00,0.883,-9.55,18.67,45.04,14.77,0.0000,0.0000,0.0000,3.70
361.138,1.56,3.13,0.00,14.93,31,29,14.93,Closed,15.37,180,0.5000,2475,0.00,0.0000,45.00,0.860,-9.55,18.66,45.04,14.84,0.0000,0.0000,0.0000,3.70
361.268,0.78,3.05,0.00,14.70,30,28,14.93,Closed,15.35,180,0.5000,2491,0.00,0.0000,45.00,0.863,-9.53,20.36,45.04,14.65,0.0000,0.0006,0.0000,3.72
361.398,0.78,2.50,0.00,14.70,28,26,14.85,Closed,15.29,180,0.5000,2469,0.00,0.0000,45.00,0.936,-9.41,20.66,45.04,14.50,0.0000,0.0011,0.0000,4.21
